iteration,operation_type,ecu_id,sec_level,key_len_bytes,latency_ms,status
51,SMK_computeMyECDHSharedSecret,-,-,32,14,success
51,SMK_decryptAndStoreSubMasterKey,-,-,32,28,success
51,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
52,SMK_createECDSAKey,-,-,-,4,success
52,SMK_getECDSAPublicKey,-,-,65,4,success
52,SMK_signDataECDSA,-,-,64,67,success
52,SMK_getMyECDHPublicKey,-,-,66,14,success
52,SMK_requestSessionKeyToGateway,-,-,60,114,success
52,SMK_computeMyECDHSharedSecret,-,-,32,14,success
52,SMK_decryptAndStoreSubMasterKey,-,-,32,28,success
52,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
53,SMK_createECDSAKey,-,-,-,4,success
53,SMK_getECDSAPublicKey,-,-,65,4,success
53,SMK_signDataECDSA,-,-,64,65,success
53,SMK_getMyECDHPublicKey,-,-,66,14,success
53,SMK_requestSessionKeyToGateway,-,-,60,117,success
53,SMK_computeMyECDHSharedSecret,-,-,32,14,success
53,SMK_decryptAndStoreSubMasterKey,-,-,32,27,success
53,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
54,SMK_createECDSAKey,-,-,-,4,success
54,SMK_getECDSAPublicKey,-,-,65,4,success
54,SMK_signDataECDSA,-,-,64,66,success
54,SMK_getMyECDHPublicKey,-,-,66,14,success
54,SMK_requestSessionKeyToGateway,-,-,60,116,success
54,SMK_computeMyECDHSharedSecret,-,-,32,14,success
54,SMK_decryptAndStoreSubMasterKey,-,-,32,28,success
54,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
55,SMK_createECDSAKey,-,-,-,4,success
55,SMK_getECDSAPublicKey,-,-,65,4,success
55,SMK_signDataECDSA,-,-,64,66,success
55,SMK_getMyECDHPublicKey,-,-,66,14,success
55,SMK_requestSessionKeyToGateway,-,-,60,115,success
55,SMK_computeMyECDHSharedSecret,-,-,32,14,success
55,SMK_decryptAndStoreSubMasterKey,-,-,32,26,success
55,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
56,SMK_createECDSAKey,-,-,-,4,success
56,SMK_getECDSAPublicKey,-,-,65,4,success
56,SMK_signDataECDSA,-,-,64,66,success
56,SMK_getMyECDHPublicKey,-,-,66,13,success
56,SMK_requestSessionKeyToGateway,-,-,60,110,success
56,SMK_computeMyECDHSharedSecret,-,-,32,14,success
56,SMK_decryptAndStoreSubMasterKey,-,-,32,27,success
56,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
57,SMK_createECDSAKey,-,-,-,4,success
57,SMK_getECDSAPublicKey,-,-,65,4,success
57,SMK_signDataECDSA,-,-,64,66,success
57,SMK_getMyECDHPublicKey,-,-,66,14,success
57,SMK_requestSessionKeyToGateway,-,-,60,110,success
57,SMK_computeMyECDHSharedSecret,-,-,32,14,success
57,SMK_decryptAndStoreSubMasterKey,-,-,32,28,success
57,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
58,SMK_createECDSAKey,-,-,-,4,success
58,SMK_getECDSAPublicKey,-,-,65,4,success
58,SMK_signDataECDSA,-,-,64,67,success
58,SMK_getMyECDHPublicKey,-,-,66,14,success
58,SMK_requestSessionKeyToGateway,-,-,60,115,success
58,SMK_computeMyECDHSharedSecret,-,-,32,14,success
58,SMK_decryptAndStoreSubMasterKey,-,-,32,27,success
58,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
59,SMK_createECDSAKey,-,-,-,4,success
59,SMK_getECDSAPublicKey,-,-,65,4,success
59,SMK_signDataECDSA,-,-,64,66,success
59,SMK_getMyECDHPublicKey,-,-,66,13,success
59,SMK_requestSessionKeyToGateway,-,-,60,108,success
59,SMK_computeMyECDHSharedSecret,-,-,32,14,success
59,SMK_decryptAndStoreSubMasterKey,-,-,32,30,success
59,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
60,SMK_createECDSAKey,-,-,-,4,success
60,SMK_getECDSAPublicKey,-,-,65,4,success
